Movie [year=1995, title=Four Rooms, duration=110, genres=Comedy, rating=R, score=6.7, director=Allison Anders, actor1=Salma Hayek, actor2=Alicia Witt, actor3=Lili Taylor]
Movie [year=1995, title=Welcome to the Dollhouse, duration=88, genres=Comedy, rating=R, score=7.5, director=Todd Solondz, actor1=Heather Matarazzo, actor2=Ken Leung, actor3=Christina Vidal]
Movie [year=1995, title=Hackers, duration=107, genres=Comedy, rating=PG-13, score=6.2, director=Iain Softley, actor1=Angelina Jolie Pitt, actor2=Fisher Stevens, actor3=Lorraine Bracco]
Movie [year=1995, title=The Brothers McMullen, duration=98, genres=Comedy, rating=R, score=6.6, director=Edward Burns, actor1=Shari Albert, actor2=Michael McGlone, actor3=Maxine Bahns]
Movie [year=1995, title=Tales from the Hood, duration=98, genres=Comedy, rating=R, score=6.1, director=Rusty Cundieff, actor1=Corbin Bernsen, actor2=Clarence Williams III, actor3=David Alan Grier]
Movie [year=1995, title=Home for the Holidays, duration=103, genres=Comedy, rating=PG-13, score=6.6, director=Jodie Foster, actor1=Robert Downey Jr., actor2=Holly Hunter, actor3=Steve Guttenberg]
Movie [year=1995, title=Vampire in Brooklyn, duration=100, genres=Comedy, rating=R, score=4.5, director=Wes Craven, actor1=John Witherspoon, actor2=W. Earl Brown, actor3=Allen Payne]
Movie [year=1995, title=To Die For, duration=106, genres=Comedy, rating=R, score=6.8, director=Gus Van Sant, actor1=Kurtwood Smith, actor2=Wayne Knight, actor3=Holland Taylor]
Movie [year=1995, title=Friday, duration=97, genres=Comedy, rating=R, score=7.3, director=F. Gary Gray, actor1=Nia Long, actor2=John Witherspoon, actor3=Tony Cox]
Movie [year=1995, title=Clueless, duration=97, genres=Comedy, rating=PG-13, score=6.8, director=Amy Heckerling, actor1=Donald Faison, actor2=Dan Hedaya, actor3=Elisa Donovan]
Movie [year=1995, title=The American President, duration=114, genres=Comedy, rating=PG-13, score=6.8, director=Rob Reiner, actor1=Shawna Waldron, actor2=Samantha Mathis, actor3=Wendie Malick]
Movie [year=1995, title=Get Shorty, duration=105, genres=Comedy, rating=R, score=6.9, director=Barry Sonnenfeld, actor1=Delroy Lindo, actor2=Rene Russo, actor3=Jon Gries]
Movie [year=1995, title=Casper, duration=100, genres=Comedy, rating=PG, score=6.0, director=Brad Silberling, actor1=Eric Idle, actor2=Fred Rogers, actor3=Cathy Moriarty]
Movie [year=1996, title=Trees Lounge, duration=95, genres=Comedy, rating=R, score=7.2, director=Steve Buscemi, actor1=Steve Buscemi, actor2=Debi Mazar, actor3=Carol Kane]
Movie [year=1996, title=Bottle Rocket, duration=91, genres=Comedy, rating=R, score=7.1, director=Wes Anderson, actor1=Andrew Wilson, actor2=Darryl Cox, actor3=Lumi Cavazos]
Movie [year=1996, title=Faithful, duration=91, genres=Comedy, rating=R, score=5.9, director=Paul Mazursky, actor1=Chazz Palminteri, actor2=Ryan O'Neal, actor3=Paul Mazursky]
Movie [year=1996, title=Waiting for Guffman, duration=84, genres=Comedy, rating=R, score=7.6, director=Christopher Guest, actor1=Catherine O'Hara, actor2=Fred Willard, actor3=Larry Miller]
Movie [year=1996, title=Swingers, duration=96, genres=Comedy, rating=R, score=7.4, director=Doug Liman, actor1=Jon Favreau, actor2=Alex Desert, actor3=Blake Lindsley]
Movie [year=1996, title=Girl 6, duration=108, genres=Comedy, rating=R, score=5.0, director=Spike Lee, actor1=Michael Imperioli, actor2=Debi Mazar, actor3=Gretchen Mol]
Movie [year=1996, title=She's the One, duration=96, genres=Comedy, rating=R, score=6.1, director=Edward Burns, actor1=John Mahoney, actor2=Frank Vincent, actor3=Michael McGlone]
Movie [year=1996, title=Everyone Says I Love You, duration=101, genres=Comedy, rating=R, score=6.8, director=Woody Allen, actor1=Natasha Lyonne, actor2=Gaby Hoffmann, actor3=Jeff DeRocker]
Movie [year=1996, title=Mrs. Winterbourne, duration=105, genres=Comedy, rating=PG-13, score=6.2, director=Richard Benjamin, actor1=Brendan Fraser, actor2=Jane Krakowski, actor3=Cathryn de Prume]
Movie [year=1996, title="Flirting with Disaster", duration=92, genres=Comedy, rating=R, score=6.8, director=David O. Russell, actor1=Lily Tomlin, actor2=Mary Tyler Moore, actor3=David Patrick Kelly]
Movie [year=1996, title=Multiplicity, duration=117, genres=Comedy, rating=PG-13, score=6.0, director=Harold Ramis, actor1=John de Lancie, actor2=Brian Doyle-Murray, actor3=Obba Babatunde]
Movie [year=1996, title=Kingpin, duration=117, genres=Comedy, rating=PG-13, score=6.9, director=Bobby Farrelly, actor1=Bill Murray, actor2=Lin Shaye, actor3=Richard Tyson]
Movie [year=1996, title=That Thing You Do!, duration=149, genres=Comedy, rating=PG, score=6.9, director=Tom Hanks, actor1=Tom Hanks, actor2=Charlize Theron, actor3=Ethan Embry]
Movie [year=1996, title=Harriet the Spy, duration=100, genres=Comedy, rating=PG, score=5.9, director=Bronwen Hughes, actor1=Gregory Smith, actor2=Eartha Kitt, actor3=Charlotte Sullivan]
Movie [year=1996, title=Sgt. Bilko, duration=93, genres=Comedy, rating=PG, score=5.7, director=Jonathan Lynn, actor1=Austin Pendleton, actor2=Phil Hartman, actor3=Max Casella]
Movie [year=1996, title=A Thin Line Between Love and Hate, duration=108, genres=Comedy, rating=R, score=5.6, director=Martin Lawrence, actor1=Faizon Love, actor2=Lynn Whitfield, actor3=Della Reese]
Movie [year=1996, title=Happy Gilmore, duration=92, genres=Comedy, rating=PG-13, score=7.0, director=Dennis Dugan, actor1=Adam Sandler, actor2=Kevin Nealon, actor3=Frances Bay]
Movie [year=1996, title=The Mirror Has Two Faces, duration=122, genres=Comedy, rating=PG-13, score=6.5, director=Barbra Streisand, actor1=Jeff Bridges, actor2=Austin Pendleton, actor3=Mimi Rogers]
Movie [year=1996, title=Tin Cup, duration=135, genres=Comedy, rating=R, score=6.3, director=Ron Shelton, actor1=Don Johnson, actor2=Cheech Marin, actor3=Rene Russo]
Movie [year=1996, title=The Cable Guy, duration=96, genres=Comedy, rating=PG-13, score=6.0, director=Ben Stiller, actor1=Matthew Broderick, actor2=Janeane Garofalo, actor3=Andy Dick]
Movie [year=1996, title=Jingle All the Way, duration=94, genres=Comedy, rating=PG, score=5.4, director=Brian Levant, actor1=Jim Belushi, actor2=Harvey Korman, actor3=Jake Lloyd]
Movie [year=1996, title=The First Wives Club, duration=103, genres=Comedy, rating=PG, score=6.2, director=Hugh Wilson, actor1=Stockard Channing, actor2=Elizabeth Berkley, actor3=Stephen Collins]
Movie [year=1996, title="The Nutty Professor", duration=95, genres=Comedy, rating=PG-13, score=5.6, director=Tom Shadyac, actor1=Jada Pinkett Smith, actor2=James Coburn, actor3=Dave Chappelle]
Movie [year=1996, title=Jerry Maguire, duration=139, genres=Comedy, rating=R, score=7.3, director=Cameron Crowe, actor1=Tom Cruise, actor2=Kelly Preston, actor3=Bonnie Hunt]
Movie [year=1997, title=An Alan Smithee Film: Burn Hollywood Burn, duration=86, genres=Comedy, rating=R, score=3.5, director=Arthur Hiller, actor1=Eric Idle, actor2=Harvey Weinstein, actor3=Ryan O'Neal]
Movie [year=1997, title=Dream with the Fishes, duration=97, genres=Comedy, rating=R, score=7.0, director=Finn Taylor, actor1=David Arquette, actor2=Cathy Moriarty, actor3=Kathryn Erbe]
Movie [year=1997, title=Orgazmo, duration=92, genres=Comedy, rating=NC-17, score=6.2, director=Trey Parker, actor1=Trey Parker, actor2=Dian Bachar, actor3=Matt Stone]
Movie [year=1997, title=Two Girls and a Guy, duration=84, genres=Comedy, rating=R, score=5.6, director=James Toback, actor1=Robert Downey Jr., actor2=Natasha Gregson Wagner, actor3=Angel David]
Movie [year=1997, title=Hav Plenty, duration=84, genres=Comedy, rating=R, score=6.5, director=Christopher Scott Cherot, actor1=Hill Harper, actor2=Robinne Lee, actor3=Chenoa Maxwell]
Movie [year=1997, title=8 Heads in a Duffel Bag, duration=95, genres=Comedy, rating=R, score=5.3, director=Tom Schulman, actor1=Kristy Swanson, actor2=George Hamilton, actor3=Dyan Cannon]
Movie [year=1997, title=A Simple Wish, duration=89, genres=Comedy, rating=PG, score=5.4, director=Michael Ritchie, actor1=Mara Wilson, actor2=Francis Capra, actor3=Kathleen Turner]
Movie [year=1997, title=Deconstructing Harry, duration=96, genres=Comedy, rating=R, score=7.4, director=Woody Allen, actor1=Woody Allen, actor2=Lynn Cohen, actor3=Judy Davis]
Movie [year=1997, title=Air Bud, duration=98, genres=Comedy, rating=PG, score=5.1, director=Charles Martin Smith, actor1=Kevin Zegers, actor2=Bill Cobbs, actor3=Michael Jeter]
Movie [year=1997, title=Wag the Dog, duration=97, genres=Comedy, rating=R, score=7.1, director=Barry Levinson, actor1=Robert De Niro, actor2=Kirsten Dunst, actor3=John Michael Higgins]
Movie [year=1997, title=Soul Food, duration=115, genres=Comedy, rating=R, score=6.9, director=George Tillman Jr., actor1=Vanessa Williams, actor2=Mekhi Phifer, actor3=Vivica A. Fox]
Movie [year=1997, title=Austin Powers: International Man of Mystery, duration=68, genres=Comedy, rating=PG-13, score=7.0, director=Jay Roach, actor1=Will Ferrell, actor2=Charles Napier, actor3=Robert Wagner]
Movie [year=1997, title=In & Out, duration=90, genres=Comedy, rating=PG-13, score=6.3, director=Frank Oz, actor1=Tom Selleck, actor2=Wilford Brimley, actor3=Lauren Ambrose]
Movie [year=1997, title=Flubber, duration=90, genres=Comedy, rating=PG, score=5.2, director=Les Mayfield, actor1=Robin Williams, actor2=Jodi Benson, actor3=Sam Lloyd]
Movie [year=1997, title=My Best Friend's Wedding, duration=105, genres=Comedy, rating=PG-13, score=6.3, director=P.J. Hogan, actor1=Julia Roberts, actor2=Christopher Masterson, actor3=Rupert Everett]
Movie [year=1997, title=As Good as It Gets, duration=139, genres=Comedy, rating=PG-13, score=7.7, director=James L. Brooks, actor1=Lupe Ontiveros, actor2=Yeardley Smith, actor3=Shirley Knight]
Movie [year=1997, title=Liar Liar, duration=86, genres=Comedy, rating=PG-13, score=6.8, director=Tom Shadyac, actor1=Maura Tierney, actor2=Swoosie Kurtz, actor3=Randall 'Tex' Cobb]
Movie [year=1998, title=Safe Men, duration=88, genres=Comedy, rating=R, score=6.1, director=John Hamburg, actor1=Harvey Fierstein, actor2=Michael Lerner, actor3=Josh Pais]
Movie [year=1998, title=Chairman of the Board, duration=95, genres=Comedy, rating=PG-13, score=2.3, director=Alex Zamm, actor1=Taylor Negron, actor2=Raquel Welch, actor3=Larry Miller]
Movie [year=1998, title=Zero Effect, duration=116, genres=Comedy, rating=R, score=7.0, director=Jake Kasdan, actor1=Kim Dickens, actor2=Ryan O'Neal, actor3=Angela Featherstone]
Movie [year=1998, title=Buffalo '66, duration=110, genres=Comedy, rating=R, score=7.5, director=Vincent Gallo, actor1=Anjelica Huston, actor2=Vincent Gallo, actor3=Jan-Michael Vincent]
Movie [year=1998, title=Next Stop Wonderland, duration=104, genres=Comedy, rating=R, score=6.7, director=Brad Anderson, actor1=Philip Seymour Hoffman, actor2=Callie Thorne, actor3=Holland Taylor]
Movie [year=1998, title=Meet the Deedles, duration=93, genres=Comedy, rating=PG, score=3.9, director=Steve Boyum, actor1=Paul Walker, actor2=M.C. Gainey, actor3=A.J. Langer]
Movie [year=1998, title=Celebrity, duration=113, genres=Comedy, rating=R, score=6.3, director=Woody Allen, actor1=Melanie Griffith, actor2=Aleksa Palladino, actor3=Greg Mottola]
